datetime,pv_irradiance_wh_m2,electricity_consumption_kwh
2026-03-10 17:45:00+01:00,25.057205366600908,10.582068728408279
2026-03-10 18:00:00+01:00,4.104115803565323,7.850760110805886
2026-03-10 18:15:00+01:00,0.2012969762381136,9.06564467828723
2026-03-10 18:30:00+01:00,0.0,9.835505814586782
2026-03-10 18:45:00+01:00,0.0,9.393056338705916
2026-03-10 19:00:00+01:00,0.0,8.959198150737379
2026-03-10 19:15:00+01:00,0.0,7.47925899461675
2026-03-10 19:30:00+01:00,0.0,8.28316226019128
2026-03-10 19:45:00+01:00,0.0,9.182228145122483
2026-03-10 20:00:00+01:00,0.0,8.303487185039739
2026-03-10 20:15:00+01:00,0.0,9.19625152630385
2026-03-10 20:30:00+01:00,0.0,9.62741727487019
2026-03-10 20:45:00+01:00,0.0,9.88046479111907
2026-03-10 21:00:00+01:00,0.0,3.6903128655476998
2026-03-10 21:15:00+01:00,0.0,5.129970361691775
2026-03-10 21:30:00+01:00,0.0,4.528855691859822
2026-03-10 21:45:00+01:00,0.0,4.205329057529052
2026-03-10 22:00:00+01:00,0.0,4.664314577929105
2026-03-10 22:15:00+01:00,0.0,5.200952384339931
2026-03-10 22:30:00+01:00,0.0,3.6009171654035996
2026-03-10 22:45:00+01:00,0.0,4.1113034445129895
2026-03-10 23:00:00+01:00,0.0,3.205669781529597
2026-03-10 23:15:00+01:00,0.0,4.287080237783193
2026-03-10 23:30:00+01:00,0.0,4.359736685694805
2026-03-10 23:45:00+01:00,0.0,4.1895782574206555
2026-03-11 00:00:00+01:00,0.0,2.833901019382021
2026-03-11 00:15:00+01:00,0.0,2.4108897173110577
2026-03-11 00:30:00+01:00,0.0,3.1456501292204284
2026-03-11 00:45:00+01:00,0.0,3.4737236186187284
2026-03-11 01:00:00+01:00,0.0,2.853161219101612
2026-03-11 01:15:00+01:00,0.0,3.1658234182355898
2026-03-11 01:30:00+01:00,0.0,2.5568594790868615
2026-03-11 01:45:00+01:00,0.0,3.171024901349827
2026-03-11 02:00:00+01:00,0.0,2.913092022325413
2026-03-11 02:15:00+01:00,0.0,2.8011863704493467
2026-03-11 02:30:00+01:00,0.0,2.8018093152225756
2026-03-11 02:45:00+01:00,0.0,2.9130224946048404
2026-03-11 03:00:00+01:00,0.0,3.148348836361928
2026-03-11 03:15:00+01:00,0.0,2.6344826924798754
2026-03-11 03:30:00+01:00,0.0,2.9119600244270396
2026-03-11 03:45:00+01:00,0.0,3.0198046822246774
2026-03-11 04:00:00+01:00,0.0,2.699109991642557
2026-03-11 04:15:00+01:00,0.0,3.5771977561858725
2026-03-11 04:30:00+01:00,0.0,2.773568197987236
2026-03-11 04:45:00+01:00,0.0,2.829381758817886
2026-03-11 05:00:00+01:00,0.0,2.735720307999629
2026-03-11 05:15:00+01:00,0.0,3.5777480985152805
2026-03-11 05:30:00+01:00,0.0,3.2000424068683495
2026-03-11 05:45:00+01:00,0.0,2.748370169398279
2026-03-11 06:00:00+01:00,0.0,8.082796810690553
2026-03-11 06:15:00+01:00,0.0,7.42377596181479
2026-03-11 06:30:00+01:00,0.0,7.464934870051914
2026-03-11 06:45:00+01:00,0.0,7.027012574790637
2026-03-11 07:00:00+01:00,0.6010940995291508,6.7323097453340175
2026-03-11 07:15:00+01:00,9.06605196809856,7.523529688019625
2026-03-11 07:30:00+01:00,24.74413874414706,6.881014354665012
2026-03-11 07:45:00+01:00,63.598977328981,8.599895852094356
2026-03-11 08:00:00+01:00,66.16473069856966,6.353959543848408
2026-03-11 08:15:00+01:00,139.77432522869736,8.395684051524452
2026-03-11 08:30:00+01:00,150.3203968578257,7.196698542370152
2026-03-11 08:45:00+01:00,197.86833018078894,7.495379227670211
2026-03-11 09:00:00+01:00,254.68715924419885,6.570051280202799
2026-03-11 09:15:00+01:00,226.77910780278785,5.682529871776299
2026-03-11 09:30:00+01:00,330.7131218207115,6.588906997016697
2026-03-11 09:45:00+01:00,165.60617467229756,4.422700366864744
2026-03-11 10:00:00+01:00,301.57938007394665,5.628104562029328
2026-03-11 10:15:00+01:00,311.1495917864393,5.504338998491458
2026-03-11 10:30:00+01:00,308.296126777533,5.3045395681136
2026-03-11 10:45:00+01:00,401.75372013362653,5.934396034640586
2026-03-11 11:00:00+01:00,466.57656014910674,6.298709143192744
2026-03-11 11:15:00+01:00,509.7227475495543,6.490907502641649
2026-03-11 11:30:00+01:00,487.3269607282165,6.210847003105881
2026-03-11 11:45:00+01:00,422.43146231163536,5.6610338298306155
2026-03-11 12:00:00+01:00,518.7662716417163,6.288560656951745
2026-03-11 12:15:00+01:00,503.37683315670006,6.140137310239638
2026-03-11 12:30:00+01:00,577.0072063653147,6.632456701391958
2026-03-11 12:45:00+01:00,562.7923246158819,6.535954548716002
2026-03-11 13:00:00+01:00,494.403044210812,6.083244223334815
2026-03-11 13:15:00+01:00,408.7917255314645,5.520598502170613
2026-03-11 13:30:00+01:00,421.84182364121966,5.668762342219792
2026-03-11 13:45:00+01:00,419.9343986981789,5.7313268996371365
2026-03-11 14:00:00+01:00,425.5163282331974,5.873559509793225
2026-03-11 14:15:00+01:00,453.9509105320352,6.227327184764389
2026-03-11 14:30:00+01:00,465.9546770582358,6.49849718207886
2026-03-11 14:45:00+01:00,388.03567334401873,6.033758741046858
2026-03-11 15:00:00+01:00,368.1128760421835,6.074540305147898
2026-03-11 15:15:00+01:00,348.9988694798149,6.151672855715181
2026-03-11 15:30:00+01:00,283.331568361617,5.751876764036688
2026-03-11 15:45:00+01:00,235.30581868176333,5.503532718656339
2026-03-11 16:00:00+01:00,172.00113961529058,5.000129875735993
2026-03-11 16:15:00+01:00,189.41662393819445,5.643169534591164
2026-03-11 16:30:00+01:00,196.87943104071618,6.351712416203553
2026-03-11 16:45:00+01:00,128.8448461052555,5.638462018602332
2026-03-11 17:00:00+01:00,107.97341524484294,8.88080508283348
2026-03-11 17:15:00+01:00,86.0404557628955,9.521460652614456
2026-03-11 17:30:00+01:00,53.44194749013799,9.570820113159018
2026-03-11 17:45:00+01:00,18.947211253708,8.115075197903508
2026-03-11 18:00:00+01:00,7.496956328518086,10.004180515938462
2026-03-11 18:15:00+01:00,0.3844196104293003,10.12270783940326
2026-03-11 18:30:00+01:00,0.0,8.069301106371356
2026-03-11 18:45:00+01:00,0.0,8.34768545155991
2026-03-11 19:00:00+01:00,0.0,10.180693559567725
2026-03-11 19:15:00+01:00,0.0,8.963546783576998
2026-03-11 19:30:00+01:00,0.0,7.077778099115151
2026-03-11 19:45:00+01:00,0.0,7.823831438240465
2026-03-11 20:00:00+01:00,0.0,8.870286433138288
2026-03-11 20:15:00+01:00,0.0,8.039105152808006
2026-03-11 20:30:00+01:00,0.0,8.721044055479725
2026-03-11 20:45:00+01:00,0.0,9.126612804013662
2026-03-11 21:00:00+01:00,0.0,4.866108433965482
2026-03-11 21:15:00+01:00,0.0,4.1220253536847125
2026-03-11 21:30:00+01:00,0.0,4.700662382544743
2026-03-11 21:45:00+01:00,0.0,4.851888928961653
2026-03-11 22:00:00+01:00,0.0,4.854244879451695
2026-03-11 22:15:00+01:00,0.0,4.366220503470776
2026-03-11 22:30:00+01:00,0.0,3.4118511418579716
2026-03-11 22:45:00+01:00,0.0,4.440968191882553
2026-03-11 23:00:00+01:00,0.0,4.690413337790299
2026-03-11 23:15:00+01:00,0.0,4.210917021262855
2026-03-11 23:30:00+01:00,0.0,4.985966600625946
2026-03-11 23:45:00+01:00,0.0,4.610360658566827
2026-03-12 00:00:00+01:00,0.0,3.2344449446425703
2026-03-12 00:15:00+01:00,0.0,3.393012913846791
2026-03-12 00:30:00+01:00,0.0,3.1625521675837995
2026-03-12 00:45:00+01:00,0.0,2.29759301847718
2026-03-12 01:00:00+01:00,0.0,2.9077608887940416
2026-03-12 01:15:00+01:00,0.0,3.4269196327132123
2026-03-12 01:30:00+01:00,0.0,2.813358309161935
2026-03-12 01:45:00+01:00,0.0,2.992129253578669
2026-03-12 02:00:00+01:00,0.0,2.7407489264576954
2026-03-12 02:15:00+01:00,0.0,3.6064972494474024
2026-03-12 02:30:00+01:00,0.0,3.5751482646595996
2026-03-12 02:45:00+01:00,0.0,2.790013383884921
2026-03-12 03:00:00+01:00,0.0,3.1056044396140012
2026-03-12 03:15:00+01:00,0.0,2.8522567346660472
2026-03-12 03:30:00+01:00,0.0,3.2487287942039997
2026-03-12 03:45:00+01:00,0.0,3.2165132454342444
2026-03-12 04:00:00+01:00,0.0,3.3089479407931184
2026-03-12 04:15:00+01:00,0.0,3.162107962109823
2026-03-12 04:30:00+01:00,0.0,3.9589115192271067
2026-03-12 04:45:00+01:00,0.0,2.745925051858093
2026-03-12 05:00:00+01:00,0.0,2.5369893564963073
2026-03-12 05:15:00+01:00,0.0,2.940217358604113
2026-03-12 05:30:00+01:00,0.0,2.58063704016077
2026-03-12 05:45:00+01:00,0.0,2.603751948887273
2026-03-12 06:00:00+01:00,0.0,6.609765198863543
2026-03-12 06:15:00+01:00,0.0,6.6678850908735185
2026-03-12 06:30:00+01:00,0.0,6.644065014235919
2026-03-12 06:45:00+01:00,0.0,7.7259016068512905
2026-03-12 07:00:00+01:00,1.0234685795465484,6.973447646761253
2026-03-12 07:15:00+01:00,10.118087807879915,7.2133984359433265
2026-03-12 07:30:00+01:00,35.38507705308454,8.002093405211399
2026-03-12 07:45:00+01:00,50.214637353200615,6.782372945366078
2026-03-12 08:00:00+01:00,85.5817564875507,7.150940747572009
2026-03-12 08:15:00+01:00,131.60709847407009,7.613916587028144
2026-03-12 08:30:00+01:00,104.09204577947816,5.919125145731443
2026-03-12 08:45:00+01:00,111.82183805428431,5.593482227543068
2026-03-12 09:00:00+01:00,241.13306110237212,6.332907126182663
2026-03-12 09:15:00+01:00,283.023908288064,6.4222113372392675
2026-03-12 09:30:00+01:00,343.7950711743417,7.384565942547791
2026-03-12 09:45:00+01:00,331.4092123201763,6.2178176975393
2026-03-12 10:00:00+01:00,401.4871215213554,6.622813619959965
2026-03-12 10:15:00+01:00,364.0255098364968,6.001397354296444
2026-03-12 10:30:00+01:00,422.13377022900977,6.302981261384576
2026-03-12 10:45:00+01:00,497.40604805202605,7.141582841947648
2026-03-12 11:00:00+01:00,276.3312885637907,4.820941076042688
2026-03-12 11:15:00+01:00,492.09063452592324,6.374223538268235
2026-03-12 11:30:00+01:00,555.928045408995,7.428249771476883
2026-03-12 11:45:00+01:00,507.77334725979614,6.293681553102161
2026-03-12 12:00:00+01:00,578.8687391249239,7.1313705613603595
2026-03-12 12:15:00+01:00,442.2704363861579,5.735903360675213
2026-03-12 12:30:00+01:00,497.2666054251725,6.1014306576587565
2026-03-12 12:45:00+01:00,502.72759017931565,6.141567707880453
2026-03-12 13:00:00+01:00,302.2260248141454,4.763649139683939
2026-03-12 13:15:00+01:00,389.32666294344665,5.40599993154002
2026-03-12 13:30:00+01:00,388.26373214632895,5.4496446795674975
2026-03-12 13:45:00+01:00,537.8159091616182,6.624237596342437
2026-03-12 14:00:00+01:00,525.2079941293712,6.6548961017762345
2026-03-12 14:15:00+01:00,463.00799863036735,6.319391311850063
2026-03-12 14:30:00+01:00,479.01848075246335,6.625484342733388
2026-03-12 14:45:00+01:00,384.50396510688336,6.020570451377299
2026-03-12 15:00:00+01:00,436.9624455904078,6.85675511330026
2026-03-12 15:15:00+01:00,345.2161386932812,6.126426526825884
2026-03-12 15:30:00+01:00,319.1653624225203,6.156465935567259
2026-03-12 15:45:00+01:00,272.01769851283416,5.958476578492584
2026-03-12 16:00:00+01:00,283.87800184227314,6.540002439449657
2026-03-12 16:15:00+01:00,203.5552788216997,5.863229301074264
2026-03-12 16:30:00+01:00,217.57873741008652,6.718725322709093
2026-03-12 16:45:00+01:00,120.704974170478,5.428053260556893
2026-03-12 17:00:00+01:00,93.71734637911122,8.17259289979427
2026-03-12 17:15:00+01:00,92.82323856074147,9.812736349370345
2026-03-12 17:30:00+01:00,50.994054739345415,9.10027312365773
2026-03-12 17:45:00+01:00,23.54004307496896,8.764827010469807
2026-03-12 18:00:00+01:00,8.729909843931127,9.99878341219459
2026-03-12 18:15:00+01:00,0.4516592883156629,8.624009263775292
2026-03-12 18:30:00+01:00,0.0,8.997754424123997
2026-03-12 18:45:00+01:00,0.0,10.466281643218396
2026-03-12 19:00:00+01:00,0.0,10.594745033736093
2026-03-12 19:15:00+01:00,0.0,10.625279140541236
2026-03-12 19:30:00+01:00,0.0,8.922534845120534
2026-03-12 19:45:00+01:00,0.0,10.311549182955387
2026-03-12 20:00:00+01:00,0.0,8.31028287929246
2026-03-12 20:15:00+01:00,0.0,8.348891340637184
2026-03-12 20:30:00+01:00,0.0,7.023482979666756
2026-03-12 20:45:00+01:00,0.0,10.717526372869457
2026-03-12 21:00:00+01:00,0.0,3.9145406625521533
2026-03-12 21:15:00+01:00,0.0,4.2305171243580695
2026-03-12 21:30:00+01:00,0.0,3.894683284967783
2026-03-12 21:45:00+01:00,0.0,4.5825927007252805
2026-03-12 22:00:00+01:00,0.0,4.12378396326218
2026-03-12 22:15:00+01:00,0.0,3.7256537626282142
2026-03-12 22:30:00+01:00,0.0,4.473973570211677
2026-03-12 22:45:00+01:00,0.0,3.670417927098027
2026-03-12 23:00:00+01:00,0.0,3.9259269649370045
2026-03-12 23:15:00+01:00,0.0,3.38198723343496
2026-03-12 23:30:00+01:00,0.0,3.674604930699277
2026-03-12 23:45:00+01:00,0.0,4.361227937507842
2026-03-13 00:00:00+01:00,0.0,2.481947694213712
2026-03-13 00:15:00+01:00,0.0,2.6312545020892695
2026-03-13 00:30:00+01:00,0.0,3.088010541004943
2026-03-13 00:45:00+01:00,0.0,2.9208360800462416
2026-03-13 01:00:00+01:00,0.0,3.7040310078770786
2026-03-13 01:15:00+01:00,0.0,3.6551856103446014
2026-03-13 01:30:00+01:00,0.0,2.8206633611240286
2026-03-13 01:45:00+01:00,0.0,3.260827687578519
2026-03-13 02:00:00+01:00,0.0,3.32017630631001
2026-03-13 02:15:00+01:00,0.0,2.904196419619376
2026-03-13 02:30:00+01:00,0.0,2.6268080068697515
2026-03-13 02:45:00+01:00,0.0,3.084943564152606
2026-03-13 03:00:00+01:00,0.0,3.0353546644889846
2026-03-13 03:15:00+01:00,0.0,2.9541458173693877
2026-03-13 03:30:00+01:00,0.0,3.2253625174707445
2026-03-13 03:45:00+01:00,0.0,2.8568612134789446
2026-03-13 04:00:00+01:00,0.0,2.7329198897929796
2026-03-13 04:15:00+01:00,0.0,3.1224351559348382
2026-03-13 04:30:00+01:00,0.0,3.207958450894248
2026-03-13 04:45:00+01:00,0.0,2.7253069443853306
2026-03-13 05:00:00+01:00,0.0,3.375405505235373
2026-03-13 05:15:00+01:00,0.0,2.5418862509294065
2026-03-13 05:30:00+01:00,0.0,2.910177892299711
2026-03-13 05:45:00+01:00,0.0,3.009050051781405
2026-03-13 06:00:00+01:00,0.0,6.94134991852686
2026-03-13 06:15:00+01:00,0.0,6.994103095105997
2026-03-13 06:30:00+01:00,0.0,8.800005399737366
2026-03-13 06:45:00+01:00,0.0003349952114361929,6.782222581390677
2026-03-13 07:00:00+01:00,2.015616065464049,9.22265448677361
2026-03-13 07:15:00+01:00,13.512253493618635,7.737022639042425
2026-03-13 07:30:00+01:00,34.43837902432737,7.481221673332913
2026-03-13 07:45:00+01:00,67.39003969232213,7.766017458331463
2026-03-13 08:00:00+01:00,110.98901596699682,9.288412099179881
2026-03-13 08:15:00+01:00,105.9564737241881,6.67643272862573
2026-03-13 08:30:00+01:00,131.080355225942,6.582417655388002
2026-03-13 08:45:00+01:00,171.82919549022085,6.853400466209787
2026-03-13 09:00:00+01:00,233.79220903441808,6.197340855412703
2026-03-13 09:15:00+01:00,184.76257129706016,5.111392042960417
2026-03-13 09:30:00+01:00,298.67473167687655,6.191284506683734
2026-03-13 09:45:00+01:00,385.5190448876657,7.22367058892353
2026-03-13 10:00:00+01:00,365.5262879150627,6.271016156791252
2026-03-13 10:15:00+01:00,362.532301723773,5.9966784883484126
2026-03-13 10:30:00+01:00,361.99023377288023,5.795616818714551
2026-03-13 10:45:00+01:00,495.84104994320717,6.732538686935221
2026-03-13 11:00:00+01:00,381.9857115513525,5.667327562605895
2026-03-13 11:15:00+01:00,545.554218165835,7.318092689929143
2026-03-13 11:30:00+01:00,561.8816334400808,7.371814459129236
2026-03-13 11:45:00+01:00,510.8556632712165,6.336091883573888
2026-03-13 12:00:00+01:00,495.9926399538152,6.170371048489849
2026-03-13 12:15:00+01:00,591.0899744588546,6.814172972846611
2026-03-13 12:30:00+01:00,594.0664724352455,6.853794551489165
2026-03-13 12:45:00+01:00,432.8115316484073,5.679584335611055
2026-03-13 13:00:00+01:00,454.71726963406365,5.852205860188078
2026-03-13 13:15:00+01:00,379.58878717383294,5.360606401273875
2026-03-13 13:30:00+01:00,521.1970883671939,6.430183706908128
2026-03-13 13:45:00+01:00,530.0676246411194,6.589292816424088
2026-03-13 14:00:00+01:00,350.18631857605885,5.3435700090723275
2026-03-13 14:15:00+01:00,406.90913095221197,5.896286059461636
2026-03-13 14:30:00+01:00,322.15135842486933,5.345220460127745
2026-03-13 14:45:00+01:00,336.85195063629357,5.622252288767601
2026-03-13 15:00:00+01:00,412.27703344513765,6.51787440984447
2026-03-13 15:15:00+01:00,303.77976034030127,5.724377068220481
2026-03-13 15:30:00+01:00,303.1485189870177,5.991649708928522
2026-03-13 15:45:00+01:00,206.38739445902726,5.172215182528255
2026-03-13 16:00:00+01:00,265.843915129815,6.292997388052412
2026-03-13 16:15:00+01:00,222.1334047857678,6.150134701668147
2026-03-13 16:30:00+01:00,165.10283063738882,5.727171031181905
2026-03-13 16:45:00+01:00,149.43152078819887,6.060721187300766
2026-03-13 17:00:00+01:00,123.64090905017635,9.433292038229473
2026-03-13 17:15:00+01:00,73.70334838744479,8.511151413395654
2026-03-13 17:30:00+01:00,40.450166483634376,7.898288372138982
2026-03-13 17:45:00+01:00,32.75822161946428,10.9393129187121
2026-03-13 18:00:00+01:00,7.834291466367413,8.679421869020917
2026-03-13 18:15:00+01:00,0.7359296724466843,9.176566609106288
2026-03-13 18:30:00+01:00,0.0,10.202893730073493
2026-03-13 18:45:00+01:00,0.0,12.046094728733301
2026-03-13 19:00:00+01:00,0.0,8.113057355642056
2026-03-13 19:15:00+01:00,0.0,9.683046808880363
2026-03-13 19:30:00+01:00,0.0,8.610592725626805
2026-03-13 19:45:00+01:00,0.0,8.766971403036838
2026-03-13 20:00:00+01:00,0.0,8.598861927500982
2026-03-13 20:15:00+01:00,0.0,8.223169301025996
2026-03-13 20:30:00+01:00,0.0,9.227965202445892
2026-03-13 20:45:00+01:00,0.0,7.899919095490628
2026-03-13 21:00:00+01:00,0.0,4.733661366481617
2026-03-13 21:15:00+01:00,0.0,4.348023718236136
2026-03-13 21:30:00+01:00,0.0,4.506910117504797
2026-03-13 21:45:00+01:00,0.0,4.122648029459512
2026-03-13 22:00:00+01:00,0.0,4.165451371166068
2026-03-13 22:15:00+01:00,0.0,4.448588642598984
2026-03-13 22:30:00+01:00,0.0,3.820875803601609
2026-03-13 22:45:00+01:00,0.0,4.169435508804447
2026-03-13 23:00:00+01:00,0.0,3.9525216937609073
2026-03-13 23:15:00+01:00,0.0,3.9391358832178875
2026-03-13 23:30:00+01:00,0.0,3.411894624867527
2026-03-13 23:45:00+01:00,0.0,4.903395978453552
2026-03-14 00:00:00+01:00,0.0,2.4675773522527282
2026-03-14 00:15:00+01:00,0.0,2.9577074729043304
2026-03-14 00:30:00+01:00,0.0,2.9326477584593325
2026-03-14 00:45:00+01:00,0.0,2.3087517306205356
2026-03-14 01:00:00+01:00,0.0,2.3611022824505694
2026-03-14 01:15:00+01:00,0.0,3.327872615125209
2026-03-14 01:30:00+01:00,0.0,3.1133772883971953
2026-03-14 01:45:00+01:00,0.0,2.641123262438191
2026-03-14 02:00:00+01:00,0.0,2.7176643462786245
2026-03-14 02:15:00+01:00,0.0,2.4823328956990514
2026-03-14 02:30:00+01:00,0.0,2.764024738599748
2026-03-14 02:45:00+01:00,0.0,2.4594585299440115
2026-03-14 03:00:00+01:00,0.0,2.1110071627384115
2026-03-14 03:15:00+01:00,0.0,2.2993312396339904
2026-03-14 03:30:00+01:00,0.0,2.6550624793541306
2026-03-14 03:45:00+01:00,0.0,2.349800686155936
2026-03-14 04:00:00+01:00,0.0,2.6316490211508943
2026-03-14 04:15:00+01:00,0.0,2.3647453612084592
2026-03-14 04:30:00+01:00,0.0,2.4421913721515067
2026-03-14 04:45:00+01:00,0.0,2.875517941241121
2026-03-14 05:00:00+01:00,0.0,2.7150433385407307
2026-03-14 05:15:00+01:00,0.0,2.646913447320092
2026-03-14 05:30:00+01:00,0.0,2.882353230922905
2026-03-14 05:45:00+01:00,0.0,2.776810008365757
2026-03-14 06:00:00+01:00,0.0,7.278569268288018
2026-03-14 06:15:00+01:00,0.0,6.066325186139289
2026-03-14 06:30:00+01:00,0.0,6.0855440151917435
2026-03-14 06:45:00+01:00,0.010915479464181197,5.531396380801172
2026-03-14 07:00:00+01:00,2.293509576850751,6.08596004269412
2026-03-14 07:15:00+01:00,17.361638502886038,6.972209488197802
2026-03-14 07:30:00+01:00,43.93608578560436,7.185365487180939
2026-03-14 07:45:00+01:00,77.59056837624476,6.969370485940214
2026-03-14 08:00:00+01:00,67.62817840022684,5.217858092590136
2026-03-14 08:15:00+01:00,156.91383956517848,7.047481247275478
2026-03-14 08:30:00+01:00,113.79428778310333,5.189671871011225
2026-03-14 08:45:00+01:00,235.63908818063723,6.929826867613676
2026-03-14 09:00:00+01:00,222.2732661076487,5.10406091232732
2026-03-14 09:15:00+01:00,304.52228258200853,5.671216772633563
2026-03-14 09:30:00+01:00,231.58090985883814,4.592890567609018
2026-03-14 09:45:00+01:00,391.7191040767227,5.919543662248845
2026-03-14 10:00:00+01:00,267.8725039313799,4.522665518052891
2026-03-14 10:15:00+01:00,341.7980293254512,4.944737238543006
2026-03-14 10:30:00+01:00,339.03420162022,4.770062865975017
2026-03-14 10:45:00+01:00,299.05348590741505,4.369361596300721
2026-03-14 11:00:00+01:00,459.82275930637036,5.349037687982423
2026-03-14 11:15:00+01:00,551.5342988387414,6.255985256977763
2026-03-14 11:30:00+01:00,567.8069684967406,6.712127236329654
2026-03-14 11:45:00+01:00,502.1648997752448,5.350430367833142
2026-03-14 12:00:00+01:00,590.5173699293574,5.89067162454936
2026-03-14 12:15:00+01:00,528.0901780200011,5.4219337634993225
2026-03-14 12:30:00+01:00,554.6698403714397,5.563303633035356
2026-03-14 12:45:00+01:00,478.6041327784526,5.117645229472947
2026-03-14 13:00:00+01:00,523.4437984110212,5.402318270055834
2026-03-14 13:15:00+01:00,547.2068525546218,5.583755193084028
2026-03-14 13:30:00+01:00,440.62956901041935,4.9924252176889174
2026-03-14 13:45:00+01:00,472.2888012833788,5.2578841945519965
2026-03-14 14:00:00+01:00,459.41912248330596,5.267986204915312
2026-03-14 14:15:00+01:00,512.0819045124783,5.736854843572784
2026-03-14 14:30:00+01:00,346.6997670639013,4.734063114615116
2026-03-14 14:45:00+01:00,401.0202254499804,5.271636072828396
2026-03-14 15:00:00+01:00,447.09978598803355,6.3121097809471305
2026-03-14 15:15:00+01:00,415.5116188645209,5.915777445476932
2026-03-14 15:30:00+01:00,381.55701211222015,6.013870986403064
2026-03-14 15:45:00+01:00,294.91600552005116,5.311894326376395
2026-03-14 16:00:00+01:00,276.20543534733713,5.469042961752005
2026-03-14 16:15:00+01:00,268.05616811783494,5.830027756498218
2026-03-14 16:30:00+01:00,227.4629023677726,6.125719316346423
2026-03-14 16:45:00+01:00,103.79917765858899,4.2648037819091416
2026-03-14 17:00:00+01:00,94.75002731933895,6.902853765228268
2026-03-14 17:15:00+01:00,105.17340924456403,8.989223466401182
2026-03-14 17:30:00+01:00,54.81644092224026,7.7283386863106776
2026-03-14 17:45:00+01:00,26.590062808032492,7.4145099998278114
2026-03-14 18:00:00+01:00,7.940762743725078,6.951561949832306
2026-03-14 18:15:00+01:00,0.9590635349043537,7.507271334027537
2026-03-14 18:30:00+01:00,0.0,6.833759740968417
2026-03-14 18:45:00+01:00,0.0,9.610512010704005
2026-03-14 19:00:00+01:00,0.0,7.930588910902422
2026-03-14 19:15:00+01:00,0.0,7.902360495598851
2026-03-14 19:30:00+01:00,0.0,8.415850192023957
2026-03-14 19:45:00+01:00,0.0,8.713334586457608
2026-03-14 20:00:00+01:00,0.0,8.70025385821575
2026-03-14 20:15:00+01:00,0.0,8.801782063177024
2026-03-14 20:30:00+01:00,0.0,7.44699936442697
2026-03-14 20:45:00+01:00,0.0,7.711664924380758
2026-03-14 21:00:00+01:00,0.0,3.994517728704211
2026-03-14 21:15:00+01:00,0.0,3.5136411091591286
2026-03-14 21:30:00+01:00,0.0,3.70736943044446
2026-03-14 21:45:00+01:00,0.0,3.8571756071132026
2026-03-14 22:00:00+01:00,0.0,4.000509460557961
2026-03-14 22:15:00+01:00,0.0,3.0498748836229965
2026-03-14 22:30:00+01:00,0.0,3.9743816181845872
2026-03-14 22:45:00+01:00,0.0,3.6225692005105845
2026-03-14 23:00:00+01:00,0.0,3.9716783294794578
2026-03-14 23:15:00+01:00,0.0,3.9974480606518066
2026-03-14 23:30:00+01:00,0.0,4.305681698084748
2026-03-14 23:45:00+01:00,0.0,4.2112952518368125
2026-03-15 00:00:00+01:00,0.0,3.0335822042661045
2026-03-15 00:15:00+01:00,0.0,3.059542182781632
2026-03-15 00:30:00+01:00,0.0,2.7514693489816353
2026-03-15 00:45:00+01:00,0.0,2.682172118140705
2026-03-15 01:00:00+01:00,0.0,2.906920732934618
2026-03-15 01:15:00+01:00,0.0,2.869293982101441
2026-03-15 01:30:00+01:00,0.0,2.5909362828797624
2026-03-15 01:45:00+01:00,0.0,2.7817994782955284
2026-03-15 02:00:00+01:00,0.0,2.664183942468167
2026-03-15 02:15:00+01:00,0.0,2.4452625156678
2026-03-15 02:30:00+01:00,0.0,3.0185805723034576
2026-03-15 02:45:00+01:00,0.0,2.688325107310164
2026-03-15 03:00:00+01:00,0.0,3.2213031426393632
2026-03-15 03:15:00+01:00,0.0,2.238980933978988
2026-03-15 03:30:00+01:00,0.0,2.524708671258685
2026-03-15 03:45:00+01:00,0.0,2.6822934311607605
2026-03-15 04:00:00+01:00,0.0,2.977653700564934
2026-03-15 04:15:00+01:00,0.0,2.7803680407266556
2026-03-15 04:30:00+01:00,0.0,2.7565741965672985
2026-03-15 04:45:00+01:00,0.0,2.372185666508465
2026-03-15 05:00:00+01:00,0.0,2.3642511594092874
2026-03-15 05:15:00+01:00,0.0,2.7597910075425824
2026-03-15 05:30:00+01:00,0.0,2.3088643119761625
2026-03-15 05:45:00+01:00,0.0,2.5313661270201355
2026-03-15 06:00:00+01:00,0.0,6.737978001151976
2026-03-15 06:15:00+01:00,0.0,5.786246931648845
2026-03-15 06:30:00+01:00,0.0,7.446647823170615
2026-03-15 06:45:00+01:00,0.05938102540762116,7.201907586143107
2026-03-15 07:00:00+01:00,2.48859829065763,5.408250046388084
2026-03-15 07:15:00+01:00,14.465794675720874,5.818299599104793
2026-03-15 07:30:00+01:00,24.417970014414298,4.949878338591197
2026-03-15 07:45:00+01:00,60.8543463655576,5.914406778039601
2026-03-15 08:00:00+01:00,117.64612828926487,6.908319190940261
2026-03-15 08:15:00+01:00,128.1972141464385,6.150983097141151
2026-03-15 08:30:00+01:00,187.63466933597675,6.712234702273536
2026-03-15 08:45:00+01:00,152.5429429136362,5.439746174014626
2026-03-15 09:00:00+01:00,277.1407061511315,5.773822533963486
2026-03-15 09:15:00+01:00,249.1356898952108,5.050310070628383
2026-03-15 09:30:00+01:00,308.70307036508876,5.353641730277275
2026-03-15 09:45:00+01:00,332.67830346817766,5.297473193077424
